uavsar_path,flood_mask_path,valid_pixel_fraction,assumed_flood_fraction,label_type,height,width,scene_name
tiles/drought_SMAPdr_27008_12117/tile_00017.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00017.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00018.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00018.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00019.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00019.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00020.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00020.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00021.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00021.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00022.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00022.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00023.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00023.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00024.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00024.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00025.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00025.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00026.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00026.tif,0.9565582275390624,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00027.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00027.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00028.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00028.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00029.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00029.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00030.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00030.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00031.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00031.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00032.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00032.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00033.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00033.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00034.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00034.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00035.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00035.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00036.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00036.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00037.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00037.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00038.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00038.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00039.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00039.tif,0.964630126953125,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00040.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00040.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00041.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00041.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00042.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00042.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00043.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00043.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00044.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00044.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00045.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00045.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00046.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00046.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00047.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00047.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00048.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00048.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00049.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00049.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00050.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00050.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
tiles/drought_SMAPdr_27008_12117/tile_00051.tif,drought_augmentation/generated_masks/drought_SMAPdr_27008_12117/tile_00051.tif,1.0,0.0,assumed_negative_drought,256,256,drought_SMAPdr_27008_12117
