csv_path,relative_to_split_root,condition,fold,split,row_index,event,source_fp,uavsar_path,flood_mask_path,sar_exists,mask_exists,sar_ext,mask_ext
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,417,florence,unknown,2025_Tile_Data/UAVSAR/tile_18_51.tif,2025_Tile_Data/flood_change_mask_tiles/tile_18_51.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,418,florence,unknown,2025_Tile_Data/UAVSAR/tile_41_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_41_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,419,florence,unknown,2025_Tile_Data/UAVSAR/tile_41_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_41_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,420,florence,unknown,2025_Tile_Data/UAVSAR/tile_41_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_41_48.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,421,florence,unknown,2025_Tile_Data/UAVSAR/tile_32_20.tif,2025_Tile_Data/flood_change_mask_tiles/tile_32_20.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,422,florence,unknown,2025_Tile_Data/UAVSAR/tile_32_20.tif,2025_Tile_Data/flood_change_mask_tiles/tile_32_20.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,423,florence,unknown,2025_Tile_Data/UAVSAR/tile_20_51.tif,2025_Tile_Data/flood_change_mask_tiles/tile_20_51.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,424,florence,unknown,2025_Tile_Data/UAVSAR/tile_19_52.tif,2025_Tile_Data/flood_change_mask_tiles/tile_19_52.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,425,florence,unknown,2025_Tile_Data/UAVSAR/tile_37_19.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_19.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,426,florence,unknown,2025_Tile_Data/UAVSAR/tile_27_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_27_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,427,florence,unknown,2025_Tile_Data/UAVSAR/tile_15_59.tif,2025_Tile_Data/flood_change_mask_tiles/tile_15_59.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,428,florence,unknown,2025_Tile_Data/UAVSAR/tile_39_57.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_57.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,429,florence,unknown,2025_Tile_Data/UAVSAR/tile_16_53.tif,2025_Tile_Data/flood_change_mask_tiles/tile_16_53.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,430,florence,unknown,2025_Tile_Data/UAVSAR/tile_38_58.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_58.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,431,florence,unknown,2025_Tile_Data/UAVSAR/tile_20_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_20_45.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,432,florence,unknown,2025_Tile_Data/UAVSAR/tile_40_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_40_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,433,florence,unknown,2025_Tile_Data/UAVSAR/tile_40_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_40_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,434,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_31.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,435,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_31.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,436,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_24.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_24.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,437,florence,unknown,2025_Tile_Data/UAVSAR/tile_46_36.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_36.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,438,florence,unknown,2025_Tile_Data/UAVSAR/tile_27_44.tif,2025_Tile_Data/flood_change_mask_tiles/tile_27_44.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,439,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_19.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_19.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,440,florence,unknown,2025_Tile_Data/UAVSAR/tile_20_62.tif,2025_Tile_Data/flood_change_mask_tiles/tile_20_62.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,441,florence,unknown,2025_Tile_Data/UAVSAR/tile_12_49.tif,2025_Tile_Data/flood_change_mask_tiles/tile_12_49.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,442,florence,unknown,2025_Tile_Data/UAVSAR/tile_32_73.tif,2025_Tile_Data/flood_change_mask_tiles/tile_32_73.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,443,florence,unknown,2025_Tile_Data/UAVSAR/tile_37_40.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_40.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,444,florence,unknown,2025_Tile_Data/UAVSAR/tile_10_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_10_48.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,445,florence,unknown,2025_Tile_Data/UAVSAR/tile_22_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_22_45.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,446,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_20.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_20.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,447,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_20.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_20.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,448,florence,unknown,2025_Tile_Data/UAVSAR/tile_15_55.tif,2025_Tile_Data/flood_change_mask_tiles/tile_15_55.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,449,florence,unknown,2025_Tile_Data/UAVSAR/tile_32_72.tif,2025_Tile_Data/flood_change_mask_tiles/tile_32_72.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,450,florence,unknown,2025_Tile_Data/UAVSAR/tile_31_31.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_31.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,451,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_56.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_56.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,452,florence,unknown,2025_Tile_Data/UAVSAR/tile_26_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_26_45.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,453,florence,unknown,2025_Tile_Data/UAVSAR/tile_44_26.tif,2025_Tile_Data/flood_change_mask_tiles/tile_44_26.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,454,florence,unknown,2025_Tile_Data/UAVSAR/tile_17_58.tif,2025_Tile_Data/flood_change_mask_tiles/tile_17_58.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,455,florence,unknown,2025_Tile_Data/UAVSAR/tile_10_51.tif,2025_Tile_Data/flood_change_mask_tiles/tile_10_51.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,456,florence,unknown,2025_Tile_Data/UAVSAR/tile_24_64.tif,2025_Tile_Data/flood_change_mask_tiles/tile_24_64.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,457,florence,unknown,2025_Tile_Data/UAVSAR/tile_21_45.tif,2025_Tile_Data/flood_change_mask_tiles/tile_21_45.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,458,florence,unknown,2025_Tile_Data/UAVSAR/tile_46_32.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_32.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,459,florence,unknown,2025_Tile_Data/UAVSAR/tile_46_32.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_32.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,460,florence,unknown,2025_Tile_Data/UAVSAR/tile_26_68.tif,2025_Tile_Data/flood_change_mask_tiles/tile_26_68.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,461,florence,unknown,2025_Tile_Data/UAVSAR/tile_37_75.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_75.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,462,florence,unknown,2025_Tile_Data/UAVSAR/tile_33_71.tif,2025_Tile_Data/flood_change_mask_tiles/tile_33_71.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,463,florence,unknown,2025_Tile_Data/UAVSAR/tile_23_62.tif,2025_Tile_Data/flood_change_mask_tiles/tile_23_62.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,464,florence,unknown,2025_Tile_Data/UAVSAR/tile_37_57.tif,2025_Tile_Data/flood_change_mask_tiles/tile_37_57.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,465,florence,unknown,2025_Tile_Data/UAVSAR/tile_12_51.tif,2025_Tile_Data/flood_change_mask_tiles/tile_12_51.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,466,florence,unknown,2025_Tile_Data/UAVSAR/tile_43_47.tif,2025_Tile_Data/flood_change_mask_tiles/tile_43_47.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,467,florence,unknown,2025_Tile_Data/UAVSAR/tile_43_47.tif,2025_Tile_Data/flood_change_mask_tiles/tile_43_47.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,468,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_20.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_20.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,469,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_24.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_24.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,470,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_24.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_24.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,471,florence,unknown,2025_Tile_Data/UAVSAR/tile_36_24.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_24.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,472,florence,unknown,2025_Tile_Data/UAVSAR/tile_36_24.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_24.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,473,florence,unknown,2025_Tile_Data/UAVSAR/tile_25_53.tif,2025_Tile_Data/flood_change_mask_tiles/tile_25_53.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,474,florence,unknown,2025_Tile_Data/UAVSAR/tile_30_72.tif,2025_Tile_Data/flood_change_mask_tiles/tile_30_72.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,475,florence,unknown,2025_Tile_Data/UAVSAR/tile_31_69.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_69.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,476,florence,unknown,2025_Tile_Data/UAVSAR/tile_20_44.tif,2025_Tile_Data/flood_change_mask_tiles/tile_20_44.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,477,florence,unknown,2025_Tile_Data/UAVSAR/tile_36_56.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_56.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,478,florence,unknown,2025_Tile_Data/UAVSAR/tile_21_52.tif,2025_Tile_Data/flood_change_mask_tiles/tile_21_52.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,479,florence,unknown,2025_Tile_Data/UAVSAR/tile_31_57.tif,2025_Tile_Data/flood_change_mask_tiles/tile_31_57.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,480,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_25.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_25.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,481,florence,unknown,2025_Tile_Data/UAVSAR/tile_47_29.tif,2025_Tile_Data/flood_change_mask_tiles/tile_47_29.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,482,florence,unknown,2025_Tile_Data/UAVSAR/tile_17_42.tif,2025_Tile_Data/flood_change_mask_tiles/tile_17_42.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,483,florence,unknown,2025_Tile_Data/UAVSAR/tile_21_60.tif,2025_Tile_Data/flood_change_mask_tiles/tile_21_60.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,484,florence,unknown,2025_Tile_Data/UAVSAR/tile_26_67.tif,2025_Tile_Data/flood_change_mask_tiles/tile_26_67.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,485,florence,unknown,2025_Tile_Data/UAVSAR/tile_39_26.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_26.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,486,florence,unknown,2025_Tile_Data/UAVSAR/tile_39_26.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_26.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,487,florence,unknown,2025_Tile_Data/UAVSAR/tile_45_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_45_30.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,488,florence,unknown,2025_Tile_Data/UAVSAR/tile_45_30.tif,2025_Tile_Data/flood_change_mask_tiles/tile_45_30.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,489,florence,unknown,2025_Tile_Data/UAVSAR/tile_45_49.tif,2025_Tile_Data/flood_change_mask_tiles/tile_45_49.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,490,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_46.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,491,florence,unknown,2025_Tile_Data/UAVSAR/tile_42_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_42_46.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,492,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_75.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_75.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,493,florence,unknown,2025_Tile_Data/UAVSAR/tile_46_47.tif,2025_Tile_Data/flood_change_mask_tiles/tile_46_47.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,494,florence,unknown,2025_Tile_Data/UAVSAR/tile_18_42.tif,2025_Tile_Data/flood_change_mask_tiles/tile_18_42.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,495,florence,unknown,2025_Tile_Data/UAVSAR/tile_33_16.tif,2025_Tile_Data/flood_change_mask_tiles/tile_33_16.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,496,florence,unknown,2025_Tile_Data/UAVSAR/tile_38_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,497,florence,unknown,2025_Tile_Data/UAVSAR/tile_38_27.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_27.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,498,florence,unknown,2025_Tile_Data/UAVSAR/tile_43_28.tif,2025_Tile_Data/flood_change_mask_tiles/tile_43_28.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,499,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_47.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_47.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,500,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_37.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_37.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,501,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_46.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,502,florence,unknown,2025_Tile_Data/UAVSAR/tile_25_55.tif,2025_Tile_Data/flood_change_mask_tiles/tile_25_55.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,503,florence,unknown,2025_Tile_Data/UAVSAR/tile_47_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_47_46.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,504,florence,unknown,2025_Tile_Data/UAVSAR/tile_39_28.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_28.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,505,florence,unknown,2025_Tile_Data/UAVSAR/tile_39_28.tif,2025_Tile_Data/flood_change_mask_tiles/tile_39_28.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,506,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_38.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_38.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,507,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_73.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_73.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,508,florence,unknown,2025_Tile_Data/UAVSAR/tile_38_48.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_48.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,509,florence,unknown,2025_Tile_Data/UAVSAR/tile_23_53.tif,2025_Tile_Data/flood_change_mask_tiles/tile_23_53.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,510,florence,unknown,2025_Tile_Data/UAVSAR/tile_38_38.tif,2025_Tile_Data/flood_change_mask_tiles/tile_38_38.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,511,florence,unknown,2025_Tile_Data/UAVSAR/tile_36_46.tif,2025_Tile_Data/flood_change_mask_tiles/tile_36_46.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,512,florence,unknown,2025_Tile_Data/UAVSAR/tile_22_25.tif,2025_Tile_Data/flood_change_mask_tiles/tile_22_25.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,513,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_22.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,514,florence,unknown,2025_Tile_Data/UAVSAR/tile_35_22.tif,2025_Tile_Data/flood_change_mask_tiles/tile_35_22.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,515,florence,unknown,2025_Tile_Data/UAVSAR/tile_34_17.tif,2025_Tile_Data/flood_change_mask_tiles/tile_34_17.tif,True,True,.tif,.tif
training/fine_tune_csvs/no_overlap_converted/held_out_fp6_train.csv,held_out_fp6_train.csv,florence_only,fp6,train,516,florence,unknown,2025_Tile_Data/UAVSAR/tile_23_43.tif,2025_Tile_Data/flood_change_mask_tiles/tile_23_43.tif,True,True,.tif,.tif
